"Plot Title: Yverdon_les_Tropiques_6"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963344, SEN S/N: 10963344)","RH, % (LGR S/N: 10963344, SEN S/N: 10963344)"
9678,08/16/25 02:50:00 PM,31.944,45.871
9679,08/16/25 03:00:00 PM,31.281,45.956
9680,08/16/25 03:10:00 PM,31.816,42.285
9681,08/16/25 03:20:00 PM,31.944,43.427
9682,08/16/25 03:30:00 PM,31.714,42.473
9683,08/16/25 03:40:00 PM,32.253,39.996
9684,08/16/25 03:50:00 PM,32.278,39.093
9685,08/16/25 04:00:00 PM,32.587,40.433
9686,08/16/25 04:10:00 PM,32.794,42.459
9687,08/16/25 04:20:00 PM,31.586,42.923
9688,08/16/25 04:30:00 PM,31.001,48.244
9689,08/16/25 04:40:00 PM,31.868,44.906
9690,08/16/25 04:50:00 PM,31.612,43.985
9691,08/16/25 05:00:00 PM,31.919,42.229
9692,08/16/25 05:10:00 PM,31.663,41.636
9693,08/16/25 05:20:00 PM,31.765,40.747
9694,08/16/25 05:30:00 PM,30.976,40.462
9695,08/16/25 05:40:00 PM,31.714,40.941
9696,08/16/25 05:50:00 PM,32.381,38.734
9697,08/16/25 06:00:00 PM,32.355,35.556
9698,08/16/25 06:10:00 PM,32.175,35.404
9699,08/16/25 06:20:00 PM,31.816,36.182
9700,08/16/25 06:30:00 PM,31.382,36.141
9701,08/16/25 06:40:00 PM,31.637,36.233
9702,08/16/25 06:50:00 PM,31.561,35.244
9703,08/16/25 07:00:00 PM,30.900,36.364
9704,08/16/25 07:10:00 PM,30.798,36.051
9705,08/16/25 07:20:00 PM,30.824,35.986
9706,08/16/25 07:30:00 PM,30.697,36.210
9707,08/16/25 07:40:00 PM,30.243,37.645
9708,08/16/25 07:50:00 PM,29.815,38.973
9709,08/16/25 08:00:00 PM,29.389,39.230
9710,08/16/25 08:10:00 PM,28.965,39.052
9711,08/16/25 08:20:00 PM,28.369,47.461
9712,08/16/25 08:30:00 PM,28.270,49.323
9713,08/16/25 08:40:00 PM,27.850,51.515
9714,08/16/25 08:50:00 PM,27.505,52.616
9715,08/16/25 09:00:00 PM,27.333,53.101
9716,08/16/25 09:10:00 PM,27.063,54.299
9717,08/16/25 09:20:00 PM,27.063,54.963
9718,08/16/25 09:30:00 PM,26.695,56.043
9719,08/16/25 09:40:00 PM,26.598,56.091
9720,08/16/25 09:50:00 PM,26.353,56.932
9721,08/16/25 10:00:00 PM,26.353,57.495
9722,08/16/25 10:10:00 PM,26.158,58.401
9723,08/16/25 10:20:00 PM,25.939,60.382
9724,08/16/25 10:30:00 PM,25.793,61.006
9725,08/16/25 10:40:00 PM,25.647,62.703
9726,08/16/25 10:50:00 PM,25.647,63.314
9727,08/16/25 11:00:00 PM,25.428,64.436
9728,08/16/25 11:10:00 PM,25.234,64.950
9729,08/16/25 11:20:00 PM,25.162,65.302
9730,08/16/25 11:30:00 PM,24.919,65.775
9731,08/16/25 11:40:00 PM,24.774,66.052
9732,08/16/25 11:50:00 PM,24.726,64.288
9733,08/17/25 12:00:00 AM,24.605,63.994
9734,08/17/25 12:10:00 AM,24.436,64.936
9735,08/17/25 12:20:00 AM,24.363,64.924
9736,08/17/25 12:30:00 AM,24.146,65.340
9737,08/17/25 12:40:00 AM,23.954,66.902
9738,08/17/25 12:50:00 AM,23.809,67.296
9739,08/17/25 01:00:00 AM,23.593,68.572
9740,08/17/25 01:10:00 AM,23.448,69.260
9741,08/17/25 01:20:00 AM,23.304,70.094
9742,08/17/25 01:30:00 AM,23.232,71.026
9743,08/17/25 01:40:00 AM,23.112,71.710
9744,08/17/25 01:50:00 AM,22.992,72.246
9745,08/17/25 02:00:00 AM,22.872,72.897
9746,08/17/25 02:10:00 AM,22.824,72.829
9747,08/17/25 02:20:00 AM,22.681,73.327
9748,08/17/25 02:30:00 AM,22.633,73.610
9749,08/17/25 02:40:00 AM,22.513,74.314
9750,08/17/25 02:50:00 AM,22.417,74.789
9751,08/17/25 03:00:00 AM,22.345,74.600
9752,08/17/25 03:10:00 AM,22.250,76.028
9753,08/17/25 03:20:00 AM,22.130,75.715
9754,08/17/25 03:30:00 AM,22.058,74.312
9755,08/17/25 03:40:00 AM,22.082,72.482
9756,08/17/25 03:50:00 AM,21.915,72.800
9757,08/17/25 04:00:00 AM,21.795,73.243
9758,08/17/25 04:10:00 AM,21.604,74.107
9759,08/17/25 04:20:00 AM,21.175,75.120
9760,08/17/25 04:30:00 AM,21.366,75.187
9761,08/17/25 04:40:00 AM,21.342,75.442
9762,08/17/25 04:50:00 AM,21.246,75.941
9763,08/17/25 05:00:00 AM,21.127,76.319
9764,08/17/25 05:10:00 AM,20.984,76.720
9765,08/17/25 05:20:00 AM,20.841,76.777
9766,08/17/25 05:30:00 AM,20.817,76.658
9767,08/17/25 05:40:00 AM,20.770,76.648
9768,08/17/25 05:50:00 AM,20.555,77.261
9769,08/17/25 06:00:00 AM,20.507,77.679
9770,08/17/25 06:10:00 AM,20.388,78.706
9771,08/17/25 06:20:00 AM,20.269,79.163
9772,08/17/25 06:30:00 AM,20.555,77.033
9773,08/17/25 06:40:00 AM,20.555,76.661
9774,08/17/25 06:50:00 AM,20.603,76.156
9775,08/17/25 07:00:00 AM,20.650,75.332
9776,08/17/25 07:10:00 AM,20.650,74.757
9777,08/17/25 07:20:00 AM,20.603,75.553
9778,08/17/25 07:30:00 AM,20.746,73.706
9779,08/17/25 07:40:00 AM,21.223,73.074
9780,08/17/25 07:50:00 AM,21.318,72.248
9781,08/17/25 08:00:00 AM,21.437,72.416
9782,08/17/25 08:10:00 AM,21.891,71.362
9783,08/17/25 08:20:00 AM,22.154,70.736
9784,08/17/25 08:30:00 AM,22.345,70.035
9785,08/17/25 08:40:00 AM,22.369,69.626
9786,08/17/25 08:50:00 AM,22.202,68.944
9787,08/17/25 09:00:00 AM,22.345,66.739
9788,08/17/25 09:10:00 AM,22.274,65.979
9789,08/17/25 09:20:00 AM,22.369,66.025
9790,08/17/25 09:30:00 AM,22.082,66.812
9791,08/17/25 09:40:00 AM,22.561,66.717
9792,08/17/25 09:50:00 AM,22.753,66.841
9793,08/17/25 10:00:00 AM,22.896,67.463
9794,08/17/25 10:10:00 AM,23.088,65.219
9795,08/17/25 10:20:00 AM,23.064,65.064
9796,08/17/25 10:30:00 AM,23.136,65.919
9797,08/17/25 10:40:00 AM,23.809,63.102
9798,08/17/25 10:50:00 AM,23.689,63.446
9799,08/17/25 11:00:00 AM,24.050,61.005
9800,08/17/25 11:10:00 AM,24.315,61.139
9801,08/17/25 11:20:00 AM,24.388,59.490
9802,08/17/25 11:30:00 AM,24.581,58.841
9803,08/17/25 11:40:00 AM,25.331,57.061
9804,08/17/25 11:50:00 AM,25.404,56.854
9805,08/17/25 12:00:00 PM,25.477,56.677
9806,08/17/25 12:10:00 PM,25.793,56.412
9807,08/17/25 12:20:00 PM,25.963,55.936
9808,08/17/25 12:30:00 PM,25.574,56.973
9809,08/17/25 12:40:00 PM,26.426,55.658
9810,08/17/25 12:50:00 PM,25.647,57.327
9811,08/17/25 01:00:00 PM,25.550,57.187
9812,08/17/25 01:10:00 PM,26.280,56.327
9813,08/17/25 01:20:00 PM,26.231,55.472
9814,08/17/25 01:30:00 PM,26.451,55.504
9815,08/17/25 01:40:00 PM,26.573,55.836
9816,08/17/25 01:50:00 PM,26.744,55.169
9817,08/17/25 02:00:00 PM,27.727,52.201
9818,08/17/25 02:10:00 PM,27.727,52.392
9819,08/17/25 02:20:00 PM,26.965,54.380
9820,08/17/25 02:30:00 PM,27.210,53.370
9821,08/17/25 02:40:00 PM,27.751,51.054
9822,08/17/25 02:50:00 PM,28.196,51.017
9823,08/17/25 03:00:00 PM,27.801,49.617
9824,08/17/25 03:10:00 PM,28.295,48.875
9825,08/17/25 03:20:00 PM,28.295,46.998
9826,08/17/25 03:30:00 PM,28.468,47.019
9827,08/17/25 03:40:00 PM,28.171,48.343
9828,08/17/25 03:50:00 PM,28.196,47.115
9829,08/17/25 04:00:00 PM,28.742,45.946
9830,08/17/25 04:10:00 PM,28.568,46.316
9831,08/17/25 04:20:00 PM,29.090,44.746
9832,08/17/25 04:30:00 PM,29.040,45.231
9833,08/17/25 04:40:00 PM,28.766,44.413
9834,08/17/25 04:50:00 PM,28.841,44.192
9835,08/17/25 05:00:00 PM,28.841,45.044
9836,08/17/25 05:10:00 PM,28.916,44.070
9837,08/17/25 05:20:00 PM,29.215,44.170
9838,08/17/25 05:30:00 PM,28.493,45.394
9839,08/17/25 05:40:00 PM,28.369,46.259
9840,08/17/25 05:50:00 PM,28.270,47.384
9841,08/17/25 06:00:00 PM,28.023,47.548
9842,08/17/25 06:10:00 PM,27.924,49.311
9843,08/17/25 06:20:00 PM,27.850,48.657
9844,08/17/25 06:30:00 PM,27.801,49.938
9845,08/17/25 06:40:00 PM,27.776,50.737
9846,08/17/25 06:50:00 PM,27.431,50.979
9847,08/17/25 07:00:00 PM,27.358,50.265
9848,08/17/25 07:10:00 PM,27.358,50.905
9849,08/17/25 07:20:00 PM,27.136,52.057
9850,08/17/25 07:30:00 PM,26.818,51.918
9851,08/17/25 07:40:00 PM,26.695,51.232
9852,08/17/25 07:50:00 PM,26.598,50.836
9853,08/17/25 08:00:00 PM,26.475,51.394
9854,08/17/25 08:10:00 PM,26.036,51.335
9855,08/17/25 08:20:00 PM,25.744,51.423
9856,08/17/25 08:30:00 PM,25.525,50.088
9857,08/17/25 08:40:00 PM,25.186,52.520
9858,08/17/25 08:50:00 PM,25.016,51.958
9859,08/17/25 09:00:00 PM,24.895,52.448
9860,08/17/25 09:10:00 PM,24.653,52.288
9861,08/17/25 09:20:00 PM,24.532,50.879
9862,08/17/25 09:30:00 PM,24.388,50.288
9863,08/17/25 09:40:00 PM,24.171,50.482
9864,08/17/25 09:50:00 PM,23.978,50.393
9865,08/17/25 10:00:00 PM,23.809,49.989
9866,08/17/25 10:10:00 PM,23.641,50.316
9867,08/17/25 10:20:00 PM,23.424,51.804
9868,08/17/25 10:30:00 PM,23.136,51.544
9869,08/17/25 10:40:00 PM,22.944,51.298
9870,08/17/25 10:50:00 PM,22.800,51.467
9871,08/17/25 11:00:00 PM,22.729,51.583
9872,08/17/25 11:10:00 PM,22.585,51.847
9873,08/17/25 11:20:00 PM,22.465,52.239
9874,08/17/25 11:30:00 PM,22.226,52.927
9875,08/17/25 11:40:00 PM,22.034,53.244
9876,08/17/25 11:50:00 PM,21.891,52.849
9877,08/18/25 12:00:00 AM,21.676,53.287
9878,08/18/25 12:10:00 AM,21.437,54.592
9879,08/18/25 12:20:00 AM,21.342,54.857
9880,08/18/25 12:30:00 AM,21.652,54.001
9881,08/18/25 12:40:00 AM,21.604,54.647
9882,08/18/25 12:50:00 AM,21.318,56.123
9883,08/18/25 01:00:00 AM,21.199,57.030
9884,08/18/25 01:10:00 AM,21.127,57.419
9885,08/18/25 01:20:00 AM,21.079,57.442
9886,08/18/25 01:30:00 AM,20.960,56.748
9887,08/18/25 01:40:00 AM,20.889,56.768
9888,08/18/25 01:50:00 AM,20.079,59.823
9889,08/18/25 02:00:00 AM,18.699,64.704
9890,08/18/25 02:10:00 AM,18.176,67.273
9891,08/18/25 02:20:00 AM,18.200,66.423
9892,08/18/25 02:30:00 AM,17.891,68.072
9893,08/18/25 02:40:00 AM,17.701,69.701
9894,08/18/25 02:50:00 AM,17.891,69.357
9895,08/18/25 03:00:00 AM,17.701,69.613
9896,08/18/25 03:10:00 AM,17.415,70.605
9897,08/18/25 03:20:00 AM,17.249,71.786
9898,08/18/25 03:30:00 AM,17.391,72.188
9899,08/18/25 03:40:00 AM,17.772,71.338
9900,08/18/25 03:50:00 AM,18.176,70.603
9901,08/18/25 04:00:00 AM,19.674,69.571
9902,08/18/25 04:10:00 AM,19.912,69.028
9903,08/18/25 04:20:00 AM,19.936,69.091
9904,08/18/25 04:30:00 AM,19.841,69.279
9905,08/18/25 04:40:00 AM,19.746,69.144
9906,08/18/25 04:50:00 AM,19.627,69.063
9907,08/18/25 05:00:00 AM,19.508,69.159
9908,08/18/25 05:10:00 AM,19.365,69.601
9909,08/18/25 05:20:00 AM,19.199,70.038
9910,08/18/25 05:30:00 AM,19.151,69.766
9911,08/18/25 05:40:00 AM,18.961,70.256
9912,08/18/25 05:50:00 AM,18.889,70.418
9913,08/18/25 06:00:00 AM,18.771,70.541
9914,08/18/25 06:10:00 AM,18.699,70.586
9915,08/18/25 06:20:00 AM,18.628,70.689
9916,08/18/25 06:30:00 AM,18.509,70.957
9917,08/18/25 06:40:00 AM,18.414,71.171
9918,08/18/25 06:50:00 AM,18.461,70.919
9919,08/18/25 07:00:00 AM,18.390,71.456
9920,08/18/25 07:10:00 AM,18.390,71.803
9921,08/18/25 07:20:00 AM,18.485,71.561
9922,08/18/25 07:30:00 AM,18.628,71.182
9923,08/18/25 07:40:00 AM,19.127,70.083
9924,08/18/25 07:50:00 AM,19.270,68.880
9925,08/18/25 08:00:00 AM,19.389,68.697
9926,08/18/25 08:10:00 AM,19.627,68.564
9927,08/18/25 08:20:00 AM,19.793,68.712
9928,08/18/25 08:30:00 AM,20.007,66.891
9929,08/18/25 08:40:00 AM,20.269,66.166
9930,08/18/25 08:50:00 AM,20.222,65.443
9931,08/18/25 09:00:00 AM,20.198,64.902
9932,08/18/25 09:10:00 AM,20.531,64.511
9933,08/18/25 09:20:00 AM,20.960,63.594
9934,08/18/25 09:30:00 AM,21.366,63.361
9935,08/18/25 09:40:00 AM,21.604,61.859
9936,08/18/25 09:50:00 AM,21.867,60.777
9937,08/18/25 10:00:00 AM,22.417,60.560
9938,08/18/25 10:10:00 AM,22.513,60.331
9939,08/18/25 10:20:00 AM,22.298,61.273
9940,08/18/25 10:30:00 AM,22.369,61.193
9941,08/18/25 10:40:00 AM,22.369,61.345
9942,08/18/25 10:50:00 AM,22.609,60.285
9943,08/18/25 11:00:00 AM,22.896,60.025
9944,08/18/25 11:10:00 AM,23.713,58.337
9945,08/18/25 11:20:00 AM,23.184,58.564
9946,08/18/25 11:30:00 AM,23.641,56.995
9947,08/18/25 11:40:00 AM,23.545,57.260
9948,08/18/25 11:50:00 AM,24.484,55.719
9949,08/18/25 12:00:00 PM,25.113,55.279
9950,08/18/25 12:10:00 PM,24.171,56.764
9951,08/18/25 12:20:00 PM,24.581,55.983
9952,08/18/25 12:30:00 PM,25.307,55.088
9953,08/18/25 12:40:00 PM,24.968,55.039
9954,08/18/25 12:50:00 PM,24.895,54.118
9955,08/18/25 01:00:00 PM,25.866,53.025
9956,08/18/25 01:10:00 PM,26.231,52.473
9957,08/18/25 01:20:00 PM,25.866,51.852
9958,08/18/25 01:30:00 PM,26.573,50.961
9959,08/18/25 01:40:00 PM,26.573,51.311
9960,08/18/25 01:50:00 PM,26.769,52.325
9961,08/18/25 02:00:00 PM,26.646,50.747
9962,08/18/25 02:10:00 PM,26.182,52.244
9963,08/18/25 02:20:00 PM,26.891,49.146
9964,08/18/25 02:30:00 PM,26.549,49.743
9965,08/18/25 02:40:00 PM,27.899,48.017
9966,08/18/25 02:50:00 PM,27.235,47.450
9967,08/18/25 03:00:00 PM,27.505,47.321
9968,08/18/25 03:10:00 PM,27.308,47.265
9969,08/18/25 03:20:00 PM,27.210,47.479
9970,08/18/25 03:30:00 PM,27.899,45.845
9971,08/18/25 03:40:00 PM,27.801,45.279
9972,08/18/25 03:50:00 PM,28.295,44.522
9973,08/18/25 04:00:00 PM,27.850,44.339
9974,08/18/25 04:10:00 PM,28.543,43.699
9975,08/18/25 04:20:00 PM,28.345,43.643
9976,08/18/25 04:30:00 PM,27.974,43.371
9977,08/18/25 04:40:00 PM,28.493,44.349
9978,08/18/25 04:50:00 PM,28.493,43.955
9979,08/18/25 05:00:00 PM,28.841,43.273
9980,08/18/25 05:10:00 PM,29.065,43.266
9981,08/18/25 05:20:00 PM,28.444,44.179
9982,08/18/25 05:30:00 PM,28.593,43.541
9983,08/18/25 05:40:00 PM,28.444,43.819
9984,08/18/25 05:50:00 PM,28.097,44.335
9985,08/18/25 06:00:00 PM,28.023,45.273
9986,08/18/25 06:10:00 PM,28.147,45.679
9987,08/18/25 06:20:00 PM,27.899,45.649
9988,08/18/25 06:30:00 PM,28.196,44.706
9989,08/18/25 06:40:00 PM,27.801,44.366
9990,08/18/25 06:50:00 PM,27.899,44.018
9991,08/18/25 07:00:00 PM,27.850,43.685
9992,08/18/25 07:10:00 PM,28.023,43.180
9993,08/18/25 07:20:00 PM,27.604,43.951
9994,08/18/25 07:30:00 PM,27.554,44.141
9995,08/18/25 07:40:00 PM,27.530,44.269
9996,08/18/25 07:50:00 PM,27.431,45.073
9997,08/18/25 08:00:00 PM,27.186,45.369
9998,08/18/25 08:10:00 PM,26.818,47.075
9999,08/18/25 08:20:00 PM,26.500,49.031
10000,08/18/25 08:30:00 PM,26.231,50.021
10001,08/18/25 08:40:00 PM,26.061,49.903
10002,08/18/25 08:50:00 PM,25.890,50.360
10003,08/18/25 09:00:00 PM,25.671,51.413
10004,08/18/25 09:10:00 PM,25.525,53.041
10005,08/18/25 09:20:00 PM,25.355,55.095
10006,08/18/25 09:30:00 PM,25.234,56.173
10007,08/18/25 09:40:00 PM,25.065,56.429
10008,08/18/25 09:50:00 PM,24.919,56.470
10009,08/18/25 10:00:00 PM,24.750,56.570
10010,08/18/25 10:10:00 PM,24.460,57.273
10011,08/18/25 10:20:00 PM,24.339,58.371
10012,08/18/25 10:30:00 PM,24.122,58.400
10013,08/18/25 10:40:00 PM,23.665,59.962
10014,08/18/25 10:50:00 PM,23.833,59.003
10015,08/18/25 11:00:00 PM,23.136,61.316
10016,08/18/25 11:10:00 PM,22.537,62.588
10017,08/18/25 11:20:00 PM,22.034,64.136
10018,08/18/25 11:30:00 PM,21.270,65.983
10019,08/18/25 11:40:00 PM,20.984,66.737
10020,08/18/25 11:50:00 PM,20.746,66.874
10021,08/19/25 12:00:00 AM,20.269,68.975
10022,08/19/25 12:10:00 AM,20.031,70.252
10023,08/19/25 12:20:00 AM,19.841,70.625
10024,08/19/25 12:30:00 AM,19.508,70.709
10025,08/19/25 12:40:00 AM,19.888,69.522
10026,08/19/25 12:50:00 AM,19.389,71.414
10027,08/19/25 01:00:00 AM,19.508,71.495
10028,08/19/25 01:10:00 AM,19.793,70.324
10029,08/19/25 01:20:00 AM,19.793,68.682
10030,08/19/25 01:30:00 AM,19.365,70.478
10031,08/19/25 01:40:00 AM,18.842,71.861
10032,08/19/25 01:50:00 AM,18.652,71.680
10033,08/19/25 02:00:00 AM,18.319,72.223
10034,08/19/25 02:10:00 AM,18.224,73.299
10035,08/19/25 02:20:00 AM,18.533,72.351
10036,08/19/25 02:30:00 AM,18.366,72.290
10037,08/19/25 02:40:00 AM,18.509,70.957
10038,08/19/25 02:50:00 AM,18.390,70.498
10039,08/19/25 03:00:00 AM,18.033,72.139
10040,08/19/25 03:10:00 AM,17.796,72.756
10041,08/19/25 03:20:00 AM,17.772,72.866
10042,08/19/25 03:30:00 AM,17.486,73.871
10043,08/19/25 03:40:00 AM,17.225,74.447
10044,08/19/25 03:50:00 AM,17.368,74.047
10045,08/19/25 04:00:00 AM,17.249,74.166
10046,08/19/25 04:10:00 AM,16.582,76.416
10047,08/19/25 04:20:00 AM,16.796,75.838
10048,08/19/25 04:30:00 AM,16.630,76.764
10049,08/19/25 04:40:00 AM,16.511,76.965
10050,08/19/25 04:50:00 AM,16.177,77.935
10051,08/19/25 05:00:00 AM,16.368,78.003
10052,08/19/25 05:10:00 AM,16.272,77.590
10053,08/19/25 05:20:00 AM,15.963,78.449
10054,08/19/25 05:30:00 AM,15.963,79.257
10055,08/19/25 05:40:00 AM,15.772,79.383
10056,08/19/25 05:50:00 AM,15.557,80.418
10057,08/19/25 06:00:00 AM,15.891,79.826
10058,08/19/25 06:10:00 AM,15.700,80.006
10059,08/19/25 06:20:00 AM,15.843,79.621
10060,08/19/25 06:30:00 AM,15.963,79.174
10061,08/19/25 06:40:00 AM,15.772,79.800
10062,08/19/25 06:50:00 AM,16.082,79.617
10063,08/19/25 07:00:00 AM,16.129,78.847
10064,08/19/25 07:10:00 AM,16.010,79.073
10065,08/19/25 07:20:00 AM,16.225,79.202
10066,08/19/25 07:30:00 AM,16.749,77.942
10067,08/19/25 07:40:00 AM,17.701,75.454
10068,08/19/25 07:50:00 AM,17.201,75.410
10069,08/19/25 08:00:00 AM,16.987,76.725
10070,08/19/25 08:10:00 AM,17.177,77.131
10071,08/19/25 08:20:00 AM,18.152,74.747
10072,08/19/25 08:30:00 AM,18.652,72.374
10073,08/19/25 08:40:00 AM,19.199,71.784
10074,08/19/25 08:50:00 AM,20.031,69.284
10075,08/19/25 09:00:00 AM,20.603,68.033
10076,08/19/25 09:10:00 AM,21.270,65.565
10077,08/19/25 09:20:00 AM,22.106,63.907
10078,08/19/25 09:30:00 AM,22.298,63.879
10079,08/19/25 09:40:00 AM,21.939,63.004
10080,08/19/25 09:50:00 AM,22.848,60.293
10081,08/19/25 10:00:00 AM,22.465,61.056
10082,08/19/25 10:10:00 AM,22.992,60.744
10083,08/19/25 10:20:00 AM,22.872,61.975
10084,08/19/25 10:30:00 AM,22.441,65.798
10085,08/19/25 10:40:00 AM,23.136,65.768
10086,08/19/25 10:50:00 AM,22.561,66.657
10087,08/19/25 11:00:00 AM,23.497,64.111
10088,08/19/25 11:10:00 AM,23.954,61.203
10089,08/19/25 11:20:00 AM,23.497,61.619
10090,08/19/25 11:30:00 AM,24.484,59.629
10091,08/19/25 11:40:00 AM,24.146,59.083
10092,08/19/25 11:50:00 AM,24.195,58.070
10093,08/19/25 12:00:00 PM,25.089,55.839
10094,08/19/25 12:10:00 PM,25.040,54.673
10095,08/19/25 12:20:00 PM,25.137,55.157
10096,08/19/25 12:30:00 PM,26.036,52.510
10097,08/19/25 12:40:00 PM,25.793,53.015
10098,08/19/25 12:50:00 PM,25.768,53.138
10099,08/19/25 01:00:00 PM,25.768,53.011
10100,08/19/25 01:10:00 PM,25.598,52.355
10101,08/19/25 01:20:00 PM,25.695,51.734
10102,08/19/25 01:30:00 PM,25.793,51.207
10103,08/19/25 01:40:00 PM,25.671,51.921
10104,08/19/25 01:50:00 PM,25.963,51.357
10105,08/19/25 02:00:00 PM,26.256,50.536
10106,08/19/25 02:10:00 PM,26.598,50.709
10107,08/19/25 02:20:00 PM,27.801,48.618
10108,08/19/25 02:30:00 PM,28.147,47.304
10109,08/19/25 02:40:00 PM,27.825,48.589
10110,08/19/25 02:50:00 PM,29.015,45.522
10111,08/19/25 03:00:00 PM,28.990,43.159
10112,08/19/25 03:10:00 PM,28.866,43.834
10113,08/19/25 03:20:00 PM,27.628,44.313
10114,08/19/25 03:30:00 PM,27.161,45.659
10115,08/19/25 03:40:00 PM,28.394,45.056
10116,08/19/25 03:50:00 PM,28.692,43.026
10117,08/19/25 04:00:00 PM,28.692,42.170
10118,08/19/25 04:10:00 PM,28.122,41.646
10119,08/19/25 04:20:00 PM,27.825,42.797
10120,08/19/25 04:30:00 PM,27.358,44.869
10121,08/19/25 04:40:00 PM,26.916,46.083
10122,08/19/25 04:50:00 PM,26.426,47.478
10123,08/19/25 05:00:00 PM,26.524,47.974
10124,08/19/25 05:10:00 PM,26.231,49.061
10125,08/19/25 05:20:00 PM,25.817,49.967
10126,08/19/25 05:30:00 PM,25.453,51.288
10127,08/19/25 05:40:00 PM,24.581,56.295
10128,08/19/25 05:50:00 PM,21.939,71.899
10129,08/19/25 06:00:00 PM,21.795,78.060
10130,08/19/25 06:10:00 PM,21.795,77.144
10131,08/19/25 06:20:00 PM,22.130,78.129
10132,08/19/25 06:30:00 PM,22.154,79.390
10133,08/19/25 06:40:00 PM,22.130,80.351
10134,08/19/25 06:50:00 PM,22.106,80.771
10135,08/19/25 07:00:00 PM,22.058,78.143
10136,08/19/25 07:10:00 PM,22.202,76.307
10137,08/19/25 07:20:00 PM,22.178,76.187
10138,08/19/25 07:30:00 PM,22.250,70.017
10139,08/19/25 07:40:00 PM,21.581,76.612
10140,08/19/25 07:50:00 PM,20.960,78.826
10141,08/19/25 08:00:00 PM,20.674,79.814
10142,08/19/25 08:10:00 PM,20.603,81.208
10143,08/19/25 08:20:00 PM,20.436,81.144
10144,08/19/25 08:30:00 PM,20.079,82.242
10145,08/19/25 08:40:00 PM,20.198,81.204
10146,08/19/25 08:50:00 PM,20.150,80.969
10147,08/19/25 09:00:00 PM,20.079,79.857
10148,08/19/25 09:10:00 PM,19.960,80.900
10149,08/19/25 09:20:00 PM,19.960,80.816
10150,08/19/25 09:30:00 PM,19.746,81.834
10151,08/19/25 09:40:00 PM,19.817,79.857
10152,08/19/25 09:50:00 PM,19.793,80.724
10153,08/19/25 10:00:00 PM,19.841,81.099
10154,08/19/25 10:10:00 PM,19.484,83.944
10155,08/19/25 10:20:00 PM,19.341,84.437
10156,08/19/25 10:30:00 PM,19.199,86.382
10157,08/19/25 10:40:00 PM,19.246,86.530
10158,08/19/25 10:50:00 PM,19.318,87.175
10159,08/19/25 11:00:00 PM,19.056,87.440
10160,08/19/25 11:10:00 PM,18.794,88.139
10161,08/19/25 11:20:00 PM,18.842,88.204
10162,08/19/25 11:30:00 PM,18.985,88.509
10163,08/19/25 11:40:00 PM,18.866,88.237
10164,08/19/25 11:50:00 PM,18.699,88.008
10165,08/20/25 12:00:00 AM,18.557,88.353
10166,08/20/25 12:10:00 AM,18.747,88.371
10167,08/20/25 12:20:00 AM,18.533,88.618
10168,08/20/25 12:30:00 AM,18.271,89.310
10169,08/20/25 12:40:00 AM,18.152,89.953
10170,08/20/25 12:50:00 AM,18.176,90.628
10171,08/20/25 01:00:00 AM,18.176,90.146
10172,08/20/25 01:10:00 AM,18.081,90.711
10173,08/20/25 01:20:00 AM,18.081,90.444
10174,08/20/25 01:30:00 AM,18.010,90.694
10175,08/20/25 01:40:00 AM,17.962,90.842
10176,08/20/25 01:50:00 AM,17.986,90.314
10177,08/20/25 02:00:00 AM,17.724,90.196
10178,08/20/25 02:10:00 AM,17.748,90.202
10179,08/20/25 02:20:00 AM,17.368,90.376
10180,08/20/25 02:30:00 AM,17.153,91.201
10181,08/20/25 02:40:00 AM,17.034,91.252
10182,08/20/25 02:50:00 AM,16.868,91.343
10183,08/20/25 03:00:00 AM,16.868,91.528
10184,08/20/25 03:10:00 AM,16.844,91.575
10185,08/20/25 03:20:00 AM,16.939,91.493
10186,08/20/25 03:30:00 AM,16.939,91.360
10187,08/20/25 03:40:00 AM,16.939,91.148
10188,08/20/25 03:50:00 AM,16.654,91.475
10189,08/20/25 04:00:00 AM,16.487,91.327
10190,08/20/25 04:10:00 AM,16.272,91.353
10191,08/20/25 04:20:00 AM,16.249,91.796
10192,08/20/25 04:30:00 AM,16.153,92.089
10193,08/20/25 04:40:00 AM,16.129,92.372
10194,08/20/25 04:50:00 AM,16.129,92.504
10195,08/20/25 05:00:00 AM,15.939,92.561
10196,08/20/25 05:10:00 AM,15.843,92.668
10197,08/20/25 05:20:00 AM,15.724,92.821
10198,08/20/25 05:30:00 AM,15.724,92.795
10199,08/20/25 05:40:00 AM,15.772,92.990
10200,08/20/25 05:50:00 AM,15.796,92.892
10201,08/20/25 06:00:00 AM,15.748,92.932
10202,08/20/25 06:10:00 AM,15.581,92.942
10203,08/20/25 06:20:00 AM,15.629,93.032
10204,08/20/25 06:30:00 AM,15.629,93.163
10205,08/20/25 06:40:00 AM,15.581,93.282
10206,08/20/25 06:50:00 AM,15.557,93.302
10207,08/20/25 07:00:00 AM,15.843,93.270
10208,08/20/25 07:10:00 AM,16.082,92.886
10209,08/20/25 07:20:00 AM,16.487,92.542
10210,08/20/25 07:30:00 AM,16.534,91.815
10211,08/20/25 07:40:00 AM,17.225,90.501
